,Unnamed: 0,text,label,tidy_tweet,tidy_tweet_tokens,tokens_no_stop
2406,3460,Where are the food police? Colin needs to call 000 #mkr http://t.co/KEU7Op5cIt,none,where food police colin needs call,"['where|ADV', 'food|NOUN', 'police|NOUN', 'need|VERB', 'call|VERB']","['food|NOUN', 'police|NOUN', 'need|VERB', 'call|VERB']"
2407,3464,"RT @arna_jane: Kat and Andre, Annie and Lloyd...sudden death. Please. #MKR",none,andre annie lloyd sudden death please,"['sudden|ADJ', 'death|NOUN', 'please|INTJ']","['sudden|ADJ', 'death|NOUN', 'please|INTJ']"
2408,3467,Too many bad dishes tonight it's gonna be a fight for the bottom 2 #mkr,none,many dishes tonight gonna fight bottom,"['many|ADJ', 'dish|NOUN', 'tonight|NOUN', 'go|VERB', 'to|PART', 'fight|VERB', 'bottom|NOUN']","['many|ADJ', 'dish|NOUN', 'tonight|NOUN', 'go|VERB', 'fight|VERB', 'bottom|NOUN']"
2409,3468,I'll be ready for breakfast by the time this episode is finished.  #mkr,none,ready breakfast time this episode finished,"['ready|ADJ', 'breakfast|NOUN', 'time|NOUN', 'this|DET', 'episode|NOUN', 'finish|VERB']","['ready|ADJ', 'breakfast|NOUN', 'time|NOUN', 'episode|NOUN', 'finish|VERB']"
2410,3469,@mykitchenrules ready to run!!!!! Love the music choice. Good luck everyone #mkr,none,ready love music choice good luck everyone,"['ready|ADJ', 'love|NOUN', 'music|NOUN', 'choice|NOUN', 'good|ADJ', 'luck|NOUN']","['ready|ADJ', 'love|NOUN', 'music|NOUN', 'choice|NOUN', 'good|ADJ', 'luck|NOUN']"
2411,3474,Colin's in good form tonight #MKR,none,colin good form tonight,"['good|ADJ', 'form|NOUN', 'tonight|NOUN']","['good|ADJ', 'form|NOUN', 'tonight|NOUN']"
2412,3476,"We have a surprise for you

""Is it a pony?!"" Oh fuck off.

#mkr",none,have surprise pony fuck,"['have|AUX', 'surprise|NOUN', 'pony|NOUN', 'fuck|NOUN']","['surprise|NOUN', 'pony|NOUN', 'fuck|NOUN']"
2413,3477,"Normally when Kat &amp; Andre go to campgrounds, it's so they can enjoy some dogging #MKR",none,normally when andre campgrounds they enjoy some dogging,"['normally|ADV', 'when|ADV', 'campground|NOUN', 'enjoy|VERB', 'some|DET', 'dogging|NOUN']","['normally|ADV', 'campground|NOUN', 'enjoy|VERB', 'dogging|NOUN']"
2414,3478,Since when can you get a car anywhere near The Basin? #MKR,none,since when anywhere near basin,"['since|SCONJ', 'when|ADV', 'anywhere|ADV', 'near|ADV', 'basin|NOUN']","['since|SCONJ', 'anywhere|ADV', 'near|ADV', 'basin|NOUN']"
2415,3480,Love that Kat and Andre think they are doing well but are getting slated by the campers #mkr @mykitchenrules,none,love that andre think they doing well getting slated campers,"['love|VERB', 'that|DET', 'think|VERB', 'do|VERB', 'well|ADV', 'get|VERB', 'slate|VERB', 'camper|NOUN']","['love|VERB', 'think|VERB', 'well|ADV', 'get|VERB', 'slate|VERB', 'camper|NOUN']"
2416,3482,Watching #MKR #MKR2015 eating pork spare rib and quinoa cooked in pork fat with coleslaw #dinner… https://t.co/syGnniLddM,none,watching eating pork spare quinoa cooked pork with coleslaw,"['watch|VERB', 'eat|VERB', 'pork|NOUN', 'spare|ADJ', 'cook|VERB', 'pork|NOUN', 'with|ADP', 'coleslaw|NOUN']","['watch|VERB', 'eat|VERB', 'pork|NOUN', 'spare|ADJ', 'cook|VERB', 'pork|NOUN', 'coleslaw|NOUN']"
2417,3484,If Kats food is under cooked or burnt I'm going to laugh my ass off #MKR #MKR2015,none,kats food under cooked burnt going laugh,"['kat|VERB', 'food|NOUN', 'under|ADP', 'cook|VERB', 'burn|VERB', 'going|NOUN', 'laugh|ADV']","['kat|VERB', 'food|NOUN', 'cook|VERB', 'burn|VERB', 'going|NOUN', 'laugh|ADV']"
2418,3488,Why does Pete Evans get to decide what breakfast food is? #mkr,none,does pete evans decide what breakfast food,"['do|AUX', 'pete|VERB', 'decide|VERB', 'what|DET', 'breakfast|NOUN', 'food|NOUN']","['pete|VERB', 'decide|VERB', 'breakfast|NOUN', 'food|NOUN']"
2419,3489,No idea what's going on. Note to self: Don't start watching a show midway through. #mkr,none,idea what going note self start watching show midway through,"['idea|NOUN', 'go|VERB', 'note|NOUN', 'self|NOUN', 'start|VERB', 'watch|VERB', 'show|NOUN', 'midway|NOUN', 'through|ADP']","['idea|NOUN', 'go|VERB', 'note|NOUN', 'self|NOUN', 'start|VERB', 'watch|VERB', 'show|NOUN', 'midway|NOUN']"
2420,3492,Judges comments are so funny! #mkr,none,judges comments funny,"['judge|NOUN', 'comment|NOUN', 'funny|ADJ']","['judge|NOUN', 'comment|NOUN', 'funny|ADJ']"
2421,3493,Walter Jnr from #breakingbad would love the variety of breakfasts. #mkr,none,walter from would love variety breakfasts,"['from|ADP', 'would|VERB', 'love|VERB', 'variety|NOUN', 'breakfast|NOUN']","['would|VERB', 'love|VERB', 'variety|NOUN', 'breakfast|NOUN']"
2422,3494,Great to see the local National Park workers tucking into a free feed.  How about you empty those loo's instead. #MKR,none,great local national park workers tucking into free feed about empty those instead,"['great|ADJ', 'local|ADJ', 'national|ADJ', 'park|NOUN', 'worker|NOUN', 'tuck|VERB', 'into|ADP', 'free|ADJ', 'feed|NOUN', 'about|ADP', 'empty|ADJ', 'those|DET', 'instead|ADV']","['great|ADJ', 'local|ADJ', 'national|ADJ', 'park|NOUN', 'worker|NOUN', 'tuck|VERB', 'free|ADJ', 'feed|NOUN', 'empty|ADJ', 'instead|ADV']"
2423,3495,I'm sure opening the bbq to let all the hot air out will make it cook faster. #mkr,none,sure opening will make cook faster,"['sure|ADJ', 'opening|NOUN', 'will|VERB', 'make|VERB', 'cook|NOUN', 'fast|ADV']","['sure|ADJ', 'opening|NOUN', 'make|VERB', 'cook|NOUN', 'fast|ADV']"
2424,3496,"Seems like the ""crime against cooking"" is rampant at the zoo park on #mkr",none,seems like crime against cooking rampant park,"['seem|VERB', 'like|SCONJ', 'crime|NOUN', 'against|ADP', 'cook|VERB', 'rampant|ADJ', 'park|NOUN']","['seem|VERB', 'like|SCONJ', 'crime|NOUN', 'cook|VERB', 'rampant|ADJ', 'park|NOUN']"
2425,3497,Those meatballs are so wrong! Definitely not a breakfast meal! #mkr #hungrycampers,none,those meatballs wrong definitely breakfast meal,"['those|DET', 'meatball|NOUN', 'wrong|ADJ', 'definitely|ADV', 'breakfast|NOUN', 'meal|NOUN']","['meatball|NOUN', 'wrong|ADJ', 'definitely|ADV', 'breakfast|NOUN', 'meal|NOUN']"
2426,3498,Meatballs aren't even a breakfast meal! Worst decision ever. #MKR #hungrycampers,none,meatballs aren even breakfast meal worst decision ever,"['meatball|NOUN', 'even|ADV', 'breakfast|NOUN', 'meal|NOUN', 'bad|ADJ', 'decision|NOUN', 'ever|ADV']","['meatball|NOUN', 'even|ADV', 'breakfast|NOUN', 'meal|NOUN', 'bad|ADJ', 'decision|NOUN', 'ever|ADV']"
2427,3500,Victorian teams are doing well. Naturally. #mkr,none,victorian teams doing well naturally,"['victorian|ADJ', 'team|NOUN', 'do|VERB', 'well|ADV', 'naturally|ADV']","['victorian|ADJ', 'team|NOUN', 'well|ADV', 'naturally|ADV']"
2428,3502,I feel like pancakes now and it 8:30pm #mkr,none,feel like pancakes,"['feel|VERB', 'like|SCONJ', 'pancake|NOUN']","['feel|VERB', 'like|SCONJ', 'pancake|NOUN']"
2429,3506,Is it me or are teams missing on #mkr tonight ?,none,teams missing tonight,"['team|NOUN', 'miss|VERB', 'tonight|NOUN']","['team|NOUN', 'miss|VERB', 'tonight|NOUN']"
2430,3507,My daughter thinks those blueberry pancakes look amazing! #mkr,none,daughter thinks those blueberry pancakes look amazing,"['daughter|NOUN', 'think|VERB', 'those|DET', 'blueberry|NOUN', 'pancake|NOUN', 'look|VERB', 'amazing|ADJ']","['daughter|NOUN', 'think|VERB', 'blueberry|NOUN', 'pancake|NOUN', 'look|VERB', 'amazing|ADJ']"
2431,3508,Im getting soo hungry too bad there is no chicken #mkr,none,getting hungry there chicken,"['get|VERB', 'hungry|ADJ', 'there|ADV', 'chicken|NOUN']","['get|VERB', 'hungry|ADJ', 'chicken|NOUN']"
2432,3510,Drasko is at it again I'm surprise she doesn't back hand you seriously #mkr2015 #mkr,none,drasko again surprise doesn back hand seriously,"['again|ADV', 'surprise|NOUN', 'doesn|NOUN', 'back|ADV', 'hand|NOUN', 'seriously|ADV']","['surprise|NOUN', 'back|ADV', 'hand|NOUN', 'seriously|ADV']"
2433,3511,Baked beans tin on the Weber and jaffles in the fire. Should've gone on #mkr,none,baked beans weber jaffles fire should gone,"['baked|ADJ', 'bean|NOUN', 'weber|VERB', 'jaffle|NOUN', 'fire|NOUN', 'should|VERB', 'gone|VERB']","['baked|ADJ', 'bean|NOUN', 'weber|VERB', 'jaffle|NOUN', 'fire|NOUN', 'gone|VERB']"
2434,3512,It's not even the fact that its 1D cause they always play 1D. It's because it was ready to run and that isn't even a single! :D #MKR,none,even fact that cause they always play because ready that even single,"['even|ADV', 'fact|NOUN', 'that|SCONJ', 'cause|SCONJ', 'always|ADV', 'play|VERB', 'because|SCONJ', 'ready|ADJ', 'that|SCONJ', 'even|ADV', 'single|ADJ']","['even|ADV', 'fact|NOUN', 'cause|SCONJ', 'always|ADV', 'play|VERB', 'ready|ADJ', 'even|ADV', 'single|ADJ']"
2435,3515,#mkr looks delish love Jane and Emma's hotcake dish it looks to good to eat through the television,none,looks delish love jane emma hotcake dish looks good through television,"['look|VERB', 'look|VERB', 'good|ADJ', 'through|ADP', 'television|NOUN']","['look|VERB', 'look|VERB', 'good|ADJ', 'television|NOUN']"
2436,3518,So happy to hear #mkr playing ready to run by @onedirection made my day! #hungrycampers,none,happy hear playing ready made,"['happy|ADJ', 'hear|VERB', 'play|VERB', 'ready|ADJ', 'make|VERB']","['happy|ADJ', 'hear|VERB', 'play|VERB', 'ready|ADJ', 'make|VERB']"
2437,3519,"@mishsp They're 'immune' for being top scorers in their round - I think 4 teams are, so not cooking this time. #mkr",none,they immune being scorers their round think teams cooking this time,"['immune|VERB', 'be|AUX', 'scorer|NOUN', '-PRON-|DET', 'round|NOUN', 'think|VERB', 'team|NOUN', 'cook|VERB', 'this|DET', 'time|NOUN']","['immune|VERB', 'scorer|NOUN', 'round|NOUN', 'think|VERB', 'team|NOUN', 'cook|VERB', 'time|NOUN']"
2438,3520,I don't understand how people don't like Vicki and Celine. They're my kind of people (although I'm also from SA so it might explain it) #mkr,none,understand people like vicki celine they kind people although also from might explain,"['understand|VERB', 'people|NOUN', 'like|SCONJ', 'celine|NOUN', 'kind|VERB', 'people|NOUN', 'although|SCONJ', 'also|ADV', 'from|ADP', 'may|VERB', 'explain|VERB']","['understand|VERB', 'people|NOUN', 'like|SCONJ', 'celine|NOUN', 'kind|VERB', 'people|NOUN', 'although|SCONJ', 'also|ADV', 'may|VERB', 'explain|VERB']"
2439,3523,RT @_tori_maree_: I feel like breakfast ?!?! #mkr,none,feel like breakfast,"['feel|VERB', 'like|SCONJ', 'breakfast|NOUN']","['feel|VERB', 'like|SCONJ', 'breakfast|NOUN']"
2440,3525,I feel bad for Annie and Lloyd! Should've made something with bacon... #mkr #mkr2015,none,feel annie lloyd should made something with bacon,"['feel|VERB', 'should|VERB', 'made|VERB', 'with|ADP', 'bacon|NOUN']","['feel|VERB', 'made|VERB', 'bacon|NOUN']"
2441,3526,Come on Sheri and Em you can't go to sudden death love you xx good luck #mkr #mkr2015,none,come sheri sudden death love good luck,"['come|VERB', 'sheri|NOUN', 'sudden|ADJ', 'death|NOUN', 'love|VERB', 'good|ADJ', 'luck|NOUN']","['come|VERB', 'sheri|NOUN', 'sudden|ADJ', 'death|NOUN', 'love|VERB', 'good|ADJ', 'luck|NOUN']"
2442,3527,Can't ask campers to wait for breakfast. Gotta give them what they want and now! #mkr,none,campers wait breakfast gotta give them what they want,"['camper|NOUN', 'wait|VERB', 'breakfast|NOUN', 'get|VERB', 'to|PART', 'give|VERB', 'want|VERB']","['camper|NOUN', 'wait|VERB', 'breakfast|NOUN', 'get|VERB', 'give|VERB', 'want|VERB']"
2443,3528,What are Kat and Andre even serving? Doesn't look/sound appealing at all :/ #mkr,none,what andre even serving doesn look sound appealing,"['andre|NOUN', 'even|ADV', 'serve|VERB', 'doesn|NOUN', 'look|VERB', 'sound|ADJ', 'appealing|ADJ']","['andre|NOUN', 'even|ADV', 'serve|VERB', 'look|VERB', 'sound|ADJ', 'appealing|ADJ']"
2444,3529,"Ha ha, love that little kid saying ""you need to wake up earlier!"" #mkr",none,love that little saying need wake earlier,"['love|VERB', 'that|DET', 'little|ADJ', 'saying|NOUN', 'need|VERB', 'wake|NOUN', 'early|ADV']","['love|VERB', 'little|ADJ', 'saying|NOUN', 'need|VERB', 'wake|NOUN', 'early|ADV']"
2445,3530,@mykitchenrules Bowl of cornflakes or wheat bixs would be perfect @mykitchenrules: Here come the #hungrycampers! #mkr,none,bowl cornflakes wheat bixs would perfect here come,"['bowl|NOUN', 'cornflake|NOUN', 'wheat|NOUN', 'bixs|NOUN', 'would|VERB', 'perfect|VERB', 'here|ADV', 'come|VERB']","['bowl|NOUN', 'cornflake|NOUN', 'wheat|NOUN', 'bixs|NOUN', 'would|VERB', 'perfect|VERB', 'come|VERB']"
2446,3531,Just flicked onto #mkr. Someone is claiming they are serving up food that they cooked. What did I miss? #justasking,none,just flicked onto someone claiming they serving food that they cooked what miss,"['just|ADV', 'flicked|ADJ', 'onto|ADP', 'claim|VERB', 'serve|VERB', 'food|NOUN', 'that|DET', 'cook|VERB', 'what|DET', 'miss|NOUN']","['flicked|ADJ', 'onto|ADP', 'claim|VERB', 'serve|VERB', 'food|NOUN', 'cook|VERB', 'miss|NOUN']"
2447,3532,I really want a hot cake. #BBQbreakfast #hungrycampers #MKR,none,really want cake,"['really|ADV', 'want|VERB', 'cake|NOUN']","['really|ADV', 'want|VERB', 'cake|NOUN']"
2448,3536,Twitter always ruins shows like #MKR and #ImACelebrityAU because I'm behind time :( #feelingsad http://t.co/mVxgJ5ca5H,none,twitter always ruins shows like because behind time,"['twitter|NOUN', 'always|ADV', 'ruin|VERB', 'show|VERB', 'like|SCONJ', 'because|SCONJ', 'behind|ADP', 'time|NOUN']","['always|ADV', 'ruin|VERB', 'show|VERB', 'like|SCONJ', 'behind|ADP', 'time|NOUN']"
2449,3538,RT @kholly265: I bet the campers vote strategically...at least that is what Kat will say #mkr,none,campers vote strategically least that what will,"['camper|NOUN', 'vote|VERB', 'strategically|ADV', 'least|ADJ', 'that|SCONJ', 'will|VERB']","['camper|NOUN', 'vote|VERB', 'strategically|ADV', 'least|ADJ']"
2450,3540,"RT @jgray0711: Based on scores Annie &amp; Lloyd vs Sheri &amp; Emile
Based on personalities, Kat &amp; Andre vs.....fuck it you're out
#mkr",none,based scores annie lloyd sheri emile based personalities andre fuck,"['base|VERB', 'emile|NOUN', 'base|VERB', 'personality|NOUN', 'andre|VERB', 'fuck|ADJ']","['base|VERB', 'emile|NOUN', 'base|VERB', 'personality|NOUN', 'andre|VERB', 'fuck|ADJ']"
2451,3541,“@TheHausOfKunte:Too many contestants makes a Kunte quickly loose interest #MKR #WhoAreHalfThesePeople” YES!! How many rounds *were* there?!,none,many contestants makes kunte quickly loose interest many rounds were there,"['many|ADJ', 'contestant|NOUN', 'make|VERB', 'kunte|ADJ', 'quickly|ADV', 'loose|ADJ', 'interest|NOUN', 'many|ADJ', 'round|NOUN', 'be|AUX', 'there|ADV']","['many|ADJ', 'contestant|NOUN', 'make|VERB', 'kunte|ADJ', 'quickly|ADV', 'loose|ADJ', 'interest|NOUN', 'many|ADJ', 'round|NOUN']"
2452,3544,Good breakfast ideas with vegetables.  Vegetable fritters with fresh corn yum #mkr,none,good breakfast ideas with vegetables vegetable fritters with fresh corn,"['good|ADJ', 'breakfast|NOUN', 'idea|NOUN', 'with|ADP', 'vegetable|NOUN', 'vegetable|NOUN', 'fritter|NOUN', 'with|ADP', 'fresh|ADJ', 'corn|NOUN']","['good|ADJ', 'breakfast|NOUN', 'idea|NOUN', 'vegetable|NOUN', 'vegetable|NOUN', 'fritter|NOUN', 'fresh|ADJ', 'corn|NOUN']"
2453,3547,#mkr some of these contestants are idiots. Who eats meatballs in the morning ?,none,some these contestants idiots eats meatballs morning,"['some|DET', 'these|DET', 'contestant|NOUN', 'idiot|NOUN', 'eat|VERB', 'meatball|NOUN', 'morning|NOUN']","['contestant|NOUN', 'idiot|NOUN', 'eat|VERB', 'meatball|NOUN', 'morning|NOUN']"
2454,3551,"@mykitchenrules if the ranger's eating breakfast, who's looking after the park?! #mkr #hungrycampers",none,ranger eating breakfast looking after park,"['ranger|VERB', 'eat|VERB', 'breakfast|NOUN', 'look|VERB', 'after|ADP', 'park|NOUN']","['ranger|VERB', 'eat|VERB', 'breakfast|NOUN', 'look|VERB', 'park|NOUN']"
2455,3552,Feeling sooo hungry!!! #MKR give me some of those pancakes! #Mmmmm,none,feeling sooo hungry give some those pancakes,"['feel|VERB', 'sooo|ADJ', 'hungry|ADJ', 'give|VERB', 'some|DET', 'those|DET', 'pancake|NOUN']","['feel|VERB', 'sooo|ADJ', 'hungry|ADJ', 'give|VERB', 'pancake|NOUN']"
2456,3556,I feel like breakfast ?!?! #mkr,none,feel like breakfast,"['feel|VERB', 'like|SCONJ', 'breakfast|NOUN']","['feel|VERB', 'like|SCONJ', 'breakfast|NOUN']"
2457,3557,Almost time to serve...! #teamsgofrantic #hurry #mkr,none,almost time serve,"['almost|ADV', 'time|NOUN', 'serve|VERB']","['almost|ADV', 'time|NOUN', 'serve|VERB']"
2458,3559,"Great 'shot a deer in my underwear' joke, Robert! Now tell us the one about the guy with a wooden leg named Smith. #MKR",none,great shot deer underwear joke robert tell about with wooden named smith,"['great|ADJ', 'shot|NOUN', 'deer|NOUN', 'underwear|NOUN', 'joke|NOUN', 'tell|VERB', 'about|ADP', 'with|ADP', 'wooden|ADJ', 'name|VERB']","['great|ADJ', 'shot|NOUN', 'deer|NOUN', 'underwear|NOUN', 'joke|NOUN', 'tell|VERB', 'wooden|ADJ', 'name|VERB']"
2459,3560,Blue Bandaids rule!! #mkr,none,blue bandaids rule,"['blue|ADJ', 'bandaid|NOUN', 'rule|NOUN']","['blue|ADJ', 'bandaid|NOUN', 'rule|NOUN']"
2460,3561,"The fritters look good... Only one problem, every one else's meals look like a train wreck in paradise to me! #mkr",none,fritters look good only problem every else meals look like train wreck paradise,"['fritter|NOUN', 'look|VERB', 'good|ADJ', 'only|ADV', 'problem|NOUN', 'every|DET', 'else|ADJ', 'meal|NOUN', 'look|VERB', 'like|SCONJ', 'train|NOUN', 'wreck|NOUN']","['fritter|NOUN', 'look|VERB', 'good|ADJ', 'problem|NOUN', 'every|DET', 'else|ADJ', 'meal|NOUN', 'look|VERB', 'like|SCONJ', 'train|NOUN', 'wreck|NOUN']"
2461,3565,#mkr i think shaz and dazz will win bevause simple is always the best way,none,think shaz dazz will bevause simple always best,"['think|VERB', 'shaz|ADJ', 'dazz|NOUN', 'will|VERB', 'bevause|VERB', 'simple|ADJ', 'always|ADV', 'best|ADV']","['think|VERB', 'shaz|ADJ', 'dazz|NOUN', 'bevause|VERB', 'simple|ADJ', 'always|ADV', 'best|ADV']"
2462,3569,What's the difference between a pancake and hot cake?  #mkr,none,what difference between pancake cake,"['what|DET', 'difference|NOUN', 'between|ADP', 'pancake|NOUN', 'cake|NOUN']","['difference|NOUN', 'pancake|NOUN', 'cake|NOUN']"
2463,3570,bro i am so pro i can cook 2 minute noodles #mkr #moreprothanyou,none,cook minute noodles,"['cook|VERB', 'minute|NOUN', 'noodle|NOUN']","['cook|VERB', 'minute|NOUN', 'noodle|NOUN']"
2464,3573,“@mykitchenrules: Do you prefer a sweet or savoury breakfast? #mkr #hungrycampers” Pancakes all the way!!!,none,prefer sweet savoury breakfast pancakes,"['prefer|VERB', 'sweet|ADJ', 'savoury|NOUN', 'breakfast|NOUN', 'pancake|NOUN']","['prefer|VERB', 'sweet|ADJ', 'savoury|NOUN', 'breakfast|NOUN', 'pancake|NOUN']"
2465,3575,Do you think for each of these cook offs they get help from anyone with their choice of dish they will cook? @mykitchenrules #mkr2015 #mkr,none,think each these cook offs they help from anyone with their choice dish they will cook,"['think|VERB', 'each|DET', 'these|DET', 'cook|NOUN', 'off|NOUN', 'help|VERB', 'from|ADP', 'with|ADP', '-PRON-|DET', 'choice|NOUN', 'dish|NOUN', 'will|VERB', 'cook|VERB']","['think|VERB', 'cook|NOUN', 'help|VERB', 'choice|NOUN', 'dish|NOUN', 'cook|VERB']"
2466,3576,"Maple Bacon and Zucchini Fritters, looks so yummy! 🐷 @mykitchenrules #mkr2015 #mkr",none,maple bacon zucchini fritters looks yummy,"['fritter|NOUN', 'look|VERB', 'yummy|ADJ']","['fritter|NOUN', 'look|VERB', 'yummy|ADJ']"
